"Index","strategy"
2006-09-19,0.64760664394468
2006-09-20,0.658657484458665
2006-09-21,0.652736113096942
2006-09-22,0.64957320009649
2006-09-25,0.657983277415997
2006-09-26,0.658782443260375
2006-09-27,0.65979187316261
2006-09-28,0.660191096869664
2006-09-29,0.655447452254891
2006-10-02,0.658553654791574
2006-10-03,0.661827276036697
2006-10-04,0.673122677033756
2006-10-05,0.67541581201456
2006-10-06,0.668428999232989
2006-10-09,0.668367906292852
2006-10-10,0.669654146051505
2006-10-11,0.66716517559836
2006-10-12,0.681732728436748
2006-10-13,0.683654526171002
2006-10-16,0.689489331569478
2006-10-17,0.680605834010047
2006-10-18,0.68311640886962
2006-10-19,0.690268086897057
2006-10-20,0.691591243430882
2006-10-23,0.697669242323979
2006-10-24,0.700244349472978
2006-10-25,0.70906469057841
2006-10-26,0.719385088948964
2006-10-27,0.707154032212266
2006-10-30,0.705025097425265
2006-10-31,0.708917757705019
2006-11-01,0.703357823450776
2006-11-02,0.702812001915393
2006-11-03,0.702711518165675
2006-11-06,0.720117106543871
2006-11-07,0.72038529033616
2006-11-08,0.723245022302296
2006-11-09,0.71870444528607
2006-11-10,0.720325542071033
2006-11-13,0.719259822328857
2006-11-14,0.731151775237428
2006-11-15,0.733954042728019
2006-11-16,0.729951899488962
2006-11-17,0.732579296948613
2006-11-20,0.728948163289063
2006-11-21,0.739808810672698
2006-11-22,0.749449222192189
2006-11-24,0.749467239108457
2006-11-27,0.728195660277675
2006-11-28,0.736700968930111
2006-11-29,0.754092044415614
2006-11-30,0.761514254357238
2006-12-01,0.755358936358062
2006-12-04,0.772014917059175
2006-12-05,0.778620674037735
2006-12-06,0.774005593120124
2006-12-07,0.770126222308803
2006-12-08,0.767013306184888
2006-12-11,0.772032487970695
2006-12-12,0.768958722820894
2006-12-13,0.770401028854486
2006-12-14,0.78570914634055
2006-12-15,0.78360785829029
2006-12-18,0.77605061248906
2006-12-19,0.777490120295188
2006-12-20,0.776496661885435
2006-12-21,0.770689210609784
2006-12-22,0.765255966178958
2006-12-26,0.774201897884958
2006-12-27,0.787807693569372
2006-12-28,0.787955154664864
2006-12-29,0.784579527494077
2007-01-03,0.785252483283637
2007-01-04,0.777991636094727
2007-01-05,0.75874583338978
2007-01-08,0.763322554689305
2007-01-09,0.760757956267742
2007-01-10,0.757125296152237
2007-01-11,0.764982896183551
2007-01-12,0.775786999226275
2007-01-16,0.777565544483453
2007-01-17,0.777640492930778
2007-01-18,0.77558551996642
2007-01-19,0.78387520641415
2007-01-22,0.780156123283598
2007-01-23,0.788372541344218
2007-01-24,0.797077962906088
2007-01-25,0.777189498216231
2007-01-26,0.777682727817268
2007-01-29,0.778027969661113
2007-01-30,0.787369143031027
2007-01-31,0.792526208703505
2007-02-01,0.801550161751376
2007-02-02,0.804980717262983
2007-02-05,0.804677125401922
2007-02-06,0.812140267354431
2007-02-07,0.815423468450456
2007-02-08,0.815065073972922
2007-02-09,0.803493744414833
2007-02-12,0.794229154236603
2007-02-13,0.812593113079329
2007-02-14,0.826390979467498
2007-02-15,0.831618943449703
2007-02-16,0.831420374850325
2007-02-20,0.835127595241312
2007-02-21,0.834605363518732
2007-02-22,0.836730487384383
2007-02-23,0.837127361455032
2007-02-26,0.841117865436196
2007-02-27,0.762074755155568
2007-02-28,0.775591774863204
2007-03-01,0.762669635150991
2007-03-02,0.743458281494084
2007-03-05,0.718781554673413
2007-03-06,0.746883490379655
2007-03-07,0.745234546002791
2007-03-08,0.751018909482105
2007-03-09,0.749976846480847
2007-03-12,0.754109083707728
2007-03-13,0.749497552045898
2007-03-14,0.750399287127095
2007-03-15,0.753483258095317
2007-03-16,0.752889336794243
2007-03-19,0.753628374507886
2007-03-20,0.754832487085531
2007-03-21,0.755934528800128
2007-03-22,0.753516002120891
2007-03-23,0.753092172258813
2007-03-26,0.755064510945077
2007-03-27,0.754321002138941
2007-03-28,0.752923026636118
2007-03-29,0.754863025400914
2007-03-30,0.753005537429387
2007-04-02,0.760434075651858
2007-04-03,0.773363932007333
2007-04-04,0.77608042183046
2007-04-05,0.783785940592282
2007-04-09,0.785737500386699
2007-04-10,0.793467027228035
2007-04-11,0.783569517514568
2007-04-12,0.794921676491256
2007-04-13,0.800207171724438
2007-04-16,0.81599544209621
2007-04-17,0.814493702926325
2007-04-18,0.813700096555422
2007-04-19,0.802689880742563
2007-04-20,0.819525932037669
2007-04-23,0.816104614711775
2007-04-24,0.812615176780197
2007-04-25,0.828383460555163
2007-04-26,0.823738149796543
2007-04-27,0.820507983097752
2007-04-30,0.804338224818472
2007-05-01,0.806651677054946
2007-05-02,0.823124517200242
2007-05-03,0.833043870563266
2007-05-04,0.840883811792457
2007-05-07,0.846482586689483
2007-05-08,0.839009529297948
2007-05-09,0.847016129429278
2007-05-10,0.822760068658835
2007-05-11,0.845769844253709
2007-05-14,0.838281190417295
2007-05-15,0.841410589711879
2007-05-16,0.852233612258876
2007-05-17,0.853039085143211
2007-05-18,0.861741875077164
2007-05-21,0.863454373710452
2007-05-22,0.859958981722153
2007-05-23,0.86239874095248
2007-05-24,0.839523978549592
2007-05-25,0.855026170989803
2007-05-29,0.85615064992557
2007-05-30,0.867957135352135
2007-05-31,0.873924742355523
2007-06-01,0.885856394438846
2007-06-04,0.891575648582727
2007-06-05,0.884153308115684
2007-06-06,0.86384725061786
2007-06-07,0.837453987242925
2007-06-08,0.857458712285924
2007-06-11,0.860514495047522
2007-06-12,0.842767832014667
2007-06-13,0.862694571463984
2007-06-14,0.875969599556972
2007-06-15,0.891327589757346
2007-06-18,0.893242421047011
2007-06-19,0.895439988454564
2007-06-20,0.880578053939351
2007-06-21,0.893627786911529
2007-06-22,0.878554390126486
2007-06-25,0.872633413615649
2007-06-26,0.860147626291993
2007-06-27,0.870153596793872
2007-06-28,0.874089832573821
2007-06-29,0.877024883585154
2007-07-02,0.894617622701411
2007-07-03,0.899995614029688
2007-07-05,0.90391647652762
2007-07-06,0.913694144446544
2007-07-09,0.923412701066555
2007-07-10,0.90646088922784
2007-07-11,0.915078105448529
2007-07-12,0.940998033531918
2007-07-13,0.947812412771601
2007-07-16,0.940170163697034
2007-07-17,0.940441984529041
2007-07-18,0.93795434291294
2007-07-19,0.950312283325407
2007-07-20,0.941046873083264
2007-07-23,0.952531591924227
2007-07-24,0.922094403801168
2007-07-25,0.926892646870782
2007-07-26,0.870299288423266
2007-07-27,0.84287234120624
2007-07-30,0.870240560461763
2007-07-31,0.863906454519031
2007-08-01,0.856431178825926
2007-08-02,0.861651262248297
2007-08-03,0.83791669643566
2007-08-06,0.845213413542509
2007-08-07,0.846896932876229
2007-08-08,0.851456609986964
2007-08-09,0.843263099315495
2007-08-10,0.839855946691649
2007-08-13,0.841283953089728
2007-08-14,0.842149085335011
2007-08-15,0.841957257209849
2007-08-16,0.842370204588181
2007-08-17,0.842322918735717
2007-08-20,0.843012382953747
2007-08-21,0.843800660526713
2007-08-22,0.843533164591994
2007-08-23,0.843764745443335
2007-08-24,0.844120346836071
2007-08-27,0.844548075623005
2007-08-28,0.845675552356914
2007-08-29,0.846401908319435
2007-08-30,0.849535476615188
2007-08-31,0.851789782843102
2007-09-04,0.855980354818167
2007-09-05,0.852228053733129
2007-09-06,0.853290779110288
2007-09-07,0.845992625518895
2007-09-10,0.844327257361924
2007-09-11,0.860103001631483
2007-09-12,0.862446091078937
2007-09-13,0.869944392579172
2007-09-14,0.871856558377506
2007-09-17,0.857275222617658
2007-09-18,0.911963898347945
2007-09-19,0.923373711621019
2007-09-20,0.913354451384939
2007-09-21,0.925779291348847
2007-09-24,0.932000128798485
2007-09-25,0.92905622840495
2007-09-26,0.942302591977364
2007-09-27,0.958596361558874
2007-09-28,0.953411797905446
2007-10-01,0.987721489075333
2007-10-02,0.986949140036899
2007-10-03,0.968163295264288
2007-10-04,0.977221688642236
2007-10-05,1.0065818862195
2007-10-08,0.989908791525365
2007-10-09,1.01391011651268
2007-10-10,1.01103768359068
2007-10-11,1.00640590761562
2007-10-12,1.01722673368033
2007-10-15,0.996421768797124
2007-10-16,0.97320519739337
2007-10-17,0.988354676607269
2007-10-18,0.995367321614926
2007-10-19,0.940444371130162
2007-10-22,0.943368380766618
2007-10-23,0.96890421639541
2007-10-24,0.963910352478389
2007-10-25,0.979074625044339
2007-10-26,1.01068302105165
2007-10-29,1.02908808084683
2007-10-30,1.0088218181378
2007-10-31,1.03636601812336
2007-11-01,0.994609464712821
2007-11-02,1.00520776877006
2007-11-05,0.983944132045717
2007-11-06,1.01385036436513
2007-11-07,0.980667931239635
2007-11-08,0.985882630948341
2007-11-09,0.964878249613869
2007-11-12,0.933634661016997
2007-11-13,0.961192564371492
2007-11-14,0.964967161888083
2007-11-15,0.956106171019461
2007-11-16,0.960821640674828
2007-11-19,0.953916542155075
2007-11-20,0.958380788431708
2007-11-21,0.951343134313883
2007-11-23,0.952684297982027
2007-11-26,0.949231737505766
2007-11-27,0.950547305091576
2007-11-28,0.955271933560196
2007-11-29,0.956224824147939
2007-11-30,0.957224234198071
2007-12-03,0.958648892209894
2007-12-04,0.960030380484071
2007-12-05,0.960757643926453
2007-12-06,0.959175431619315
2007-12-07,0.958412153758448
2007-12-10,0.958556100162859
2007-12-11,0.952822162283179
2007-12-12,0.954452829738507
2007-12-13,0.95272188372971
2007-12-14,0.935150999634232
2007-12-17,0.916876251420662
2007-12-18,0.928014368597167
2007-12-19,0.929619025840901
2007-12-20,0.93585820431455
2007-12-21,0.951352467752682
2007-12-24,0.955647888734286
2007-12-26,0.957628548741115
2007-12-27,0.946434590961223
2007-12-28,0.948661400989329
2007-12-31,0.942664685416956
2008-01-02,0.934737966156626
2008-01-03,0.938137804622121
2008-01-04,0.918081575867921
2008-01-07,0.917903768862118
2008-01-08,0.911324418131916
2008-01-09,0.915596380258409
2008-01-10,0.911885160251041
2008-01-11,0.910917110185803
2008-01-14,0.91390301716893
2008-01-15,0.908834780140701
2008-01-16,0.903361770854803
2008-01-17,0.903217679016899
2008-01-18,0.902821765998789
2008-01-22,0.904645601882853
2008-01-23,0.904245996711876
2008-01-24,0.901610331966727
2008-01-25,0.904132455244124
2008-01-28,0.903603110984167
2008-01-29,0.902760963474457
2008-01-30,0.902354323872028
2008-01-31,0.903406726688451
2008-02-01,0.904344427551121
2008-02-04,0.903159170372099
2008-02-05,0.903487869735494
2008-02-06,0.900141024190224
2008-02-07,0.901207432572282
2008-02-08,0.897713740857055
2008-02-11,0.89525111345741
2008-02-12,0.90011534185708
2008-02-13,0.899840096011344
2008-02-14,0.894932056584758
2008-02-15,0.89686122062674
2008-02-19,0.893563912185748
2008-02-20,0.901366097432986
2008-02-21,0.895375787312201
2008-02-22,0.904205073896396
2008-02-25,0.920432833233627
2008-02-26,0.931407135576744
2008-02-27,0.933094343089071
2008-02-28,0.925315182794284
2008-02-29,0.885908705504495
2008-03-03,0.892851162476054
2008-03-04,0.878032249610456
2008-03-05,0.89568653404605
2008-03-06,0.876122309710671
2008-03-07,0.860427361836238
2008-03-10,0.848245309579631
2008-03-11,0.878423900374668
2008-03-12,0.871995473889381
2008-03-13,0.87248835653267
2008-03-14,0.858534707448464
2008-03-17,0.842581750306751
2008-03-18,0.862603502744094
2008-03-19,0.834501171946191
2008-03-20,0.839700102308435
2008-03-24,0.848822325158512
2008-03-25,0.850957690302389
2008-03-26,0.845208342442294
2008-03-27,0.842646219628214
2008-03-28,0.841081825483998
2008-03-31,0.841911392553887
2008-04-01,0.850616149090216
2008-04-02,0.850379062656057
2008-04-03,0.85449203409588
2008-04-04,0.854333993547452
2008-04-07,0.85419029638304
2008-04-08,0.848905553451268
2008-04-09,0.834060471058331
2008-04-10,0.838215941843729
2008-04-11,0.820774233440326
2008-04-14,0.818379976143898
2008-04-15,0.82877709221439
2008-04-16,0.873722127811078
2008-04-17,0.864830239630813
2008-04-18,0.883305322053796
2008-04-21,0.888029006940924
2008-04-22,0.87534193998229
2008-04-23,0.883474655722396
2008-04-24,0.881351604112347
2008-04-25,0.892913393665315
2008-04-28,0.893936467154387
2008-04-29,0.876525399760038
2008-04-30,0.880978140266221
2008-05-01,0.905219066186715
2008-05-02,0.915153179928727
2008-05-05,0.914593124696863
2008-05-06,0.928701148177318
2008-05-07,0.891594404047752
2008-05-08,0.902004070053057
2008-05-09,0.893772374441547
2008-05-12,0.915290555488936
2008-05-13,0.91527544012359
2008-05-14,0.918185830076389
2008-05-15,0.943230164968068
2008-05-16,0.957387057537397
2008-05-19,0.957736106160125
2008-05-20,0.941746163501322
2008-05-21,0.91670761062086
2008-05-22,0.920168613297465
2008-05-23,0.901826611296157
2008-05-27,0.903886229114119
2008-05-28,0.913473459394913
2008-05-29,0.911819048011932
2008-05-30,0.919198335521199
2008-06-02,0.907933571974892
2008-06-03,0.899020114057593
2008-06-04,0.893911345250588
2008-06-05,0.917396828572159
2008-06-06,0.895217822164116
2008-06-09,0.899136987644
2008-06-10,0.885093681114747
2008-06-11,0.8796452252786
2008-06-12,0.877898171963581
2008-06-13,0.883676408476967
2008-06-16,0.884781927161117
2008-06-17,0.889418154320889
2008-06-18,0.889518439413088
2008-06-19,0.886236836500633
2008-06-20,0.886362265311343
2008-06-23,0.887153879816807
2008-06-24,0.886604365774817
2008-06-25,0.887379924406576
2008-06-26,0.885391738431027
2008-06-27,0.884842737501108
2008-06-30,0.885313919337437
2008-07-01,0.885580521914595
2008-07-02,0.880760072989861
2008-07-03,0.87915035179432
2008-07-07,0.876724789791411
2008-07-08,0.875380576706157
2008-07-09,0.875057044113076
2008-07-10,0.875211537787019
2008-07-11,0.873595526082562
2008-07-14,0.874618505385323
2008-07-15,0.874916640997135
2008-07-16,0.873146973162233
2008-07-17,0.872559889246578
2008-07-18,0.871985078748265
2008-07-21,0.871286531110193
2008-07-22,0.871567144848787
2008-07-23,0.871592958036288
2008-07-24,0.872832004313056
2008-07-25,0.872149258812404
2008-07-28,0.872731342915673
2008-07-29,0.87418660157292
2008-07-30,0.875376417649727
2008-07-31,0.874114480740943
2008-08-01,0.872653810972013
2008-08-04,0.870654878066007
2008-08-05,0.887750292159608
2008-08-06,0.887980460290897
2008-08-07,0.870921270889668
2008-08-08,0.888543083090083
2008-08-11,0.895285649703062
2008-08-12,0.885321265083485
2008-08-13,0.87651874833955
2008-08-14,0.883813497542695
2008-08-15,0.88534982692863
2008-08-18,0.871705415055078
2008-08-19,0.858125874399112
2008-08-20,0.860537685732478
2008-08-21,0.855301071597121
2008-08-22,0.868256134345104
2008-08-25,0.858227518733427
2008-08-26,0.859222220798342
2008-08-27,0.862605025060649
2008-08-28,0.872052496395125
2008-08-29,0.865738361445684
2008-09-02,0.868888313318281
2008-09-03,0.869365070039469
2008-09-04,0.853630716115611
2008-09-05,0.852472585085893
2008-09-08,0.868342586260014
2008-09-09,0.860186932138981
2008-09-10,0.858477450682027
2008-09-11,0.860349160880091
2008-09-12,0.860481638465141
2008-09-15,0.849692207439791
2008-09-16,0.841365301643768
2008-09-17,0.837724254583203
2008-09-18,0.837847694786664
2008-09-19,0.845011305837893
2008-09-22,0.836171037819687
2008-09-23,0.836661322844947
2008-09-24,0.83443993574977
2008-09-25,0.837898060808848
2008-09-26,0.84292598690518
2008-09-29,0.831988971386009
2008-09-30,0.837161734754859
2008-10-01,0.836737392362461
2008-10-02,0.836190755518211
2008-10-03,0.836992956614905
2008-10-06,0.838289894375116
2008-10-07,0.838334874500944
2008-10-08,0.836347194881478
2008-10-09,0.835237617286866
2008-10-10,0.834186618592729
2008-10-13,0.832818006726762
2008-10-14,0.832430331264408
2008-10-15,0.833231655163162
2008-10-16,0.833181369803266
2008-10-17,0.833225871127034
2008-10-20,0.833181368722976
2008-10-21,0.833307455806912
2008-10-22,0.833396464576041
2008-10-23,0.833359375788296
2008-10-24,0.832113646676907
2008-10-27,0.83200141527122
2008-10-28,0.831200735164797
2008-10-29,0.830940105012821
2008-10-30,0.830458702139226
2008-10-31,0.829732042800558
2008-11-03,0.830004256355534
2008-11-04,0.830137515188369
2008-11-05,0.830249016799173
2008-11-06,0.830216488296532
2008-11-07,0.829666348202493
2008-11-10,0.829886974268199
2008-11-11,0.830130288905126
2008-11-12,0.830438690671615
2008-11-13,0.842550391565979
2008-11-14,0.835430531092823
2008-11-17,0.834715686079167
2008-11-18,0.836351130680023
2008-11-19,0.832311409552712
2008-11-20,0.825375189283639
2008-11-21,0.835949623751796
2008-11-24,0.838709305781044
2008-11-25,0.844291138718858
2008-11-26,0.847942985755879
2008-11-28,0.848834891494966
2008-12-01,0.841934260398649
2008-12-02,0.846610067315458
2008-12-03,0.846992864215642
2008-12-04,0.846511273501255
2008-12-05,0.844535487160969
2008-12-08,0.845723850393713
2008-12-09,0.848302141640658
2008-12-10,0.848138229648947
2008-12-11,0.846931460660428
2008-12-12,0.848125783511254
2008-12-15,0.845093037356684
2008-12-16,0.86045982944234
2008-12-17,0.862998910620448
2008-12-18,0.848712510248916
2008-12-19,0.847363531053329
2008-12-22,0.818957925313285
2008-12-23,0.801961612529142
2008-12-24,0.815473453163041
2008-12-26,0.827660399732049
2008-12-29,0.8219321989675
2008-12-30,0.86387741332284
2008-12-31,0.890836068547089
2009-01-02,0.918612617661865
2009-01-05,0.912892940741923
2009-01-06,0.939646438502601
2009-01-07,0.88879660507871
2009-01-08,0.89944048566573
2009-01-09,0.849435403590301
2009-01-12,0.801122810080737
2009-01-13,0.80008680943066
2009-01-14,0.748272614754961
2009-01-15,0.757823071451295
2009-01-16,0.774843351606165
2009-01-20,0.723519346942806
2009-01-21,0.74537001952705
2009-01-22,0.737672600547114
2009-01-23,0.738552098607234
2009-01-26,0.739231221129367
2009-01-27,0.743650141972906
2009-01-28,0.75186071485987
2009-01-29,0.741204489881197
2009-01-30,0.734864048115896
2009-02-02,0.732714913851433
2009-02-03,0.738606790918318
2009-02-04,0.740631052976691
2009-02-05,0.743424890994925
2009-02-06,0.744748093932773
2009-02-09,0.744238939163667
2009-02-10,0.740585038235713
2009-02-11,0.740496412383737
2009-02-12,0.741102061978492
2009-02-13,0.740565539909086
2009-02-17,0.732436598448786
2009-02-18,0.731445054484062
2009-02-19,0.728901896119753
2009-02-20,0.72589145521942
2009-02-23,0.717259302570467
2009-02-24,0.724661679418509
2009-02-25,0.723947217778157
2009-02-26,0.721123077212824
2009-02-27,0.719402409531422
2009-03-02,0.715276650757035
2009-03-03,0.716345572198985
2009-03-04,0.719225231039973
2009-03-05,0.719225231039973
2009-03-06,0.719225231039973
2009-03-09,0.719225231039973
2009-03-10,0.719225231039973
2009-03-11,0.720568302801175
2009-03-12,0.721045230699177
2009-03-13,0.720839772388794
2009-03-16,0.719907333937895
2009-03-17,0.721275223566636
2009-03-18,0.7240878248999
2009-03-19,0.72357522289956
2009-03-20,0.721549502375666
2009-03-23,0.732836075948601
2009-03-24,0.723908579375452
2009-03-25,0.734865668112666
2009-03-26,0.75686895531469
2009-03-27,0.724663790464249
2009-03-30,0.669511327221754
2009-03-31,0.698602598186175
2009-04-01,0.73154632707252
2009-04-02,0.797777702172666
2009-04-03,0.82436881981342
2009-04-06,0.803914342024826
2009-04-07,0.757012685067723
2009-04-08,0.772476750023385
2009-04-09,0.843856106084446
2009-04-13,0.859734104084968
2009-04-14,0.823585368180803
2009-04-15,0.857454512058265
2009-04-16,0.880550032770147
2009-04-17,0.880490614967332
2009-04-20,0.789463309419774
2009-04-21,0.836792600952693
2009-04-22,0.821301018297857
2009-04-23,0.854433774623693
2009-04-24,0.88805435420708
2009-04-27,0.850457582912199
2009-04-28,0.838921876055364
2009-04-29,0.894154545876933
2009-04-30,0.906606191134059
2009-05-01,0.921961310244989
2009-05-04,1.01641803993324
2009-05-05,0.993710025280544
2009-05-06,1.04558238474309
2009-05-07,0.996941196206688
2009-05-08,1.07619345590876
2009-05-11,1.01871239156731
2009-05-12,1.01938966529848
2009-05-13,0.942926134441395
2009-05-14,0.964914899585153
2009-05-15,0.941399407681474
2009-05-18,1.02313445049168
2009-05-19,1.03154799546555
2009-05-20,1.03412686283516
2009-05-21,1.00001733642928
2009-05-22,1.00621185284383
2009-05-26,1.05908376737241
2009-05-27,1.01961017843546
2009-05-28,1.05648045180582
2009-05-29,1.10352674477543
2009-06-01,1.16816401959993
2009-06-02,1.16726412839303
2009-06-03,1.11031472780308
2009-06-04,1.1384511785331
2009-06-05,1.12382730292206
2009-06-08,1.11014385091581
2009-06-09,1.11809587888462
2009-06-10,1.12336374105314
2009-06-11,1.14603440803648
2009-06-12,1.1400042396848
2009-06-15,1.06598568372314
2009-06-16,1.03241073284676
2009-06-17,1.02235639568195
2009-06-18,1.02822493657981
2009-06-19,1.041107641627
2009-06-22,0.97134974661041
2009-06-23,0.981204750622174
2009-06-24,1.00328545047335
2009-06-25,1.03165713120995
2009-06-26,1.03266817861301
2009-06-29,1.04191637157937
2009-06-30,1.0337115625162
2009-07-01,1.03780642082561
2009-07-02,1.01873947784158
2009-07-06,1.0182412349634
2009-07-07,1.01331943237722
2009-07-08,1.01646251343434
2009-07-09,1.01480838968621
2009-07-10,1.01499735818968
2009-07-13,1.01680327588277
2009-07-14,1.01602244386453
2009-07-15,1.01458054480225
2009-07-16,1.01759527975171
2009-07-17,1.0166442281302
2009-07-20,1.02162790670158
2009-07-21,1.02616924063975
2009-07-22,1.02955667643048
2009-07-23,1.05978659080212
2009-07-24,1.06644940065663
2009-07-27,1.07583817019218
2009-07-28,1.0706659584764
2009-07-29,1.05203109852828
2009-07-30,1.08855808624724
2009-07-31,1.1003029520056
2009-08-03,1.14307131865204
2009-08-04,1.14518008712808
2009-08-05,1.14154087570318
2009-08-06,1.12924996918029
2009-08-07,1.15134582739403
2009-08-10,1.13680307355309
2009-08-11,1.1104888487693
2009-08-12,1.13156325157267
2009-08-13,1.15406522860918
2009-08-14,1.13413477872595
2009-08-17,1.06982985707527
2009-08-18,1.09478095227157
2009-08-19,1.10516582450329
2009-08-20,1.12946782613252
2009-08-21,1.16269891276806
2009-08-24,1.16800881689146
2009-08-25,1.17301740107782
2009-08-26,1.17143629585084
2009-08-27,1.18069730921932
2009-08-28,1.18278616625845
2009-08-31,1.16192137488227
2009-09-01,1.11875931461532
2009-09-02,1.11746568541485
2009-09-03,1.1323187807201
2009-09-04,1.1512351402214
2009-09-08,1.17557373487824
2009-09-09,1.18972045925673
2009-09-10,1.21247712388655
2009-09-11,1.21274895815774
2009-09-14,1.22144638504766
2009-09-15,1.23641248849601
2009-09-16,1.28223855170704
2009-09-17,1.27203424220441
2009-09-18,1.27288849501477
2009-09-21,1.25459121401908
2009-09-22,1.28767433659888
2009-09-23,1.25969010883903
2009-09-24,1.22357947006584
2009-09-25,1.22198465144841
2009-09-28,1.25877260444667
2009-09-29,1.25593992314788
2009-09-30,1.25702754015981
2009-10-01,1.19421953728071
2009-10-02,1.17965328684503
2009-10-05,1.21421963405038
2009-10-06,1.24117197546603
2009-10-07,1.24836571529318
2009-10-08,1.27722008074544
2009-10-09,1.27978017690675
2009-10-12,1.28932598112658
2009-10-13,1.28366503747557
2009-10-14,1.33139962968035
2009-10-15,1.33256878095225
2009-10-16,1.30764985677081
2009-10-19,1.33567278596447
2009-10-20,1.31743139522944
2009-10-21,1.30804006954422
2009-10-22,1.32149949337322
2009-10-23,1.29769827558793
2009-10-26,1.27131018604519
2009-10-27,1.25748001214968
2009-10-28,1.20748445640152
2009-10-29,1.25106558138859
2009-10-30,1.2015233704643
2009-11-02,1.21435688436424
2009-11-03,1.21380410661638
2009-11-04,1.22199338109999
2009-11-05,1.23844533773524
2009-11-06,1.24245956384239
2009-11-09,1.2721471022729
2009-11-10,1.26962280245429
2009-11-11,1.27221438868904
2009-11-12,1.25746946652781
2009-11-13,1.26727264775506
2009-11-16,1.28459277483294
2009-11-17,1.28260486637452
2009-11-18,1.28019542074137
2009-11-19,1.26678700560733
2009-11-20,1.26243628547404
2009-11-23,1.27663587937601
2009-11-24,1.27466975182707
2009-11-25,1.28380863922994
2009-11-27,1.25703721970362
2009-11-30,1.26641702162364
2009-12-01,1.29818574044296
2009-12-02,1.30618035938874
2009-12-03,1.28807943368793
2009-12-04,1.2928154278565
2009-12-07,1.28554903726504
2009-12-08,1.25918866498146
2009-12-09,1.26748765056408
2009-12-10,1.27306322999496
2009-12-11,1.28107754745634
2009-12-14,1.29721895743044
2009-12-15,1.28250222602363
2009-12-16,1.28822757197024
2009-12-17,1.26543594416933
2009-12-18,1.27046172929658
2009-12-21,1.27765711476743
2009-12-22,1.28390854138298
2009-12-23,1.28794094682825
2009-12-24,1.294262233603
2009-12-28,1.29683618683267
2009-12-29,1.29478946626289
2009-12-30,1.29441691691153
2009-12-31,1.28363585496434
2010-01-04,1.30812556263571
2010-01-05,1.31063372664539
2010-01-06,1.31562954106465
2010-01-07,1.3146560341521
2010-01-08,1.32223973148147
2010-01-11,1.32805989065544
2010-01-12,1.29920495838073
2010-01-13,1.31513914611706
2010-01-14,1.31722276706429
2010-01-15,1.29203280055687
2010-01-19,1.31731615427915
2010-01-20,1.27874885884564
2010-01-21,1.23284426503693
2010-01-22,1.19494933542341
2010-01-25,1.20947591082543
2010-01-26,1.19122794639037
2010-01-27,1.18917495402902
2010-01-28,1.18155957409948
2010-01-29,1.17454309815439
2010-02-01,1.18138017886892
2010-02-02,1.18512664815086
2010-02-03,1.18227697292234
2010-02-04,1.18071570440687
2010-02-05,1.18072696139784
2010-02-08,1.18031362293132
2010-02-09,1.17961736091623
2010-02-10,1.17809445896554
2010-02-11,1.17781020551881
2010-02-12,1.17841302138551
2010-02-16,1.17871553767301
2010-02-17,1.17745767187343
2010-02-18,1.17687495039707
2010-02-19,1.17726826429231
2010-02-22,1.17697751761963
2010-02-23,1.17757961305947
2010-02-24,1.17808346316829
2010-02-25,1.17983943645559
2010-02-26,1.17980512025969
2010-03-01,1.18555869881109
2010-03-02,1.18738960553634
2010-03-03,1.18929140044508
2010-03-04,1.19033113691418
2010-03-05,1.21229721014289
2010-03-08,1.21410334894398
2010-03-09,1.22055211546169
2010-03-10,1.22850987995868
2010-03-11,1.2352344972387
2010-03-12,1.23788340170942
2010-03-15,1.23074643602938
2010-03-16,1.25490946748474
2010-03-17,1.27067986538592
2010-03-18,1.26031368828844
2010-03-19,1.24531610102945
2010-03-22,1.25234596063015
2010-03-23,1.26669154483955
2010-03-24,1.2438637033488
2010-03-25,1.23665430830983
2010-03-26,1.24334558557454
2010-03-29,1.26510351398925
2010-03-30,1.26785031028873
2010-03-31,1.26083953856462
2010-04-01,1.29114314101987
2010-04-05,1.30742812440136
2010-04-06,1.31320142391156
2010-04-07,1.295866497365
2010-04-08,1.30031610733101
2010-04-09,1.31756486661937
2010-04-12,1.31577553285117
2010-04-13,1.31826998870462
2010-04-14,1.34400056605569
2010-04-15,1.33847644545415
2010-04-16,1.29603506560968
2010-04-19,1.29351763495715
2010-04-20,1.31554125882271
2010-04-21,1.31450289352349
2010-04-22,1.31912070177433
2010-04-23,1.33295906918548
2010-04-26,1.33466639326842
2010-04-27,1.27026718308582
2010-04-28,1.2817515887511
2010-04-29,1.31325379205726
2010-04-30,1.28451671961086
2010-05-03,1.30302713325568
2010-05-04,1.25940276792019
2010-05-05,1.24220448680243
2010-05-06,1.20530077216795
2010-05-07,1.19521893895833
2010-05-10,1.231462234101
2010-05-11,1.22948488327548
2010-05-12,1.23461140897934
2010-05-13,1.23092193303945
2010-05-14,1.22649480068605
2010-05-17,1.22596516086317
2010-05-18,1.2236030103331
2010-05-19,1.22244280368414
2010-05-20,1.21666116035944
2010-05-21,1.21805698993133
2010-05-24,1.21785865681988
2010-05-25,1.21814794190351
2010-05-26,1.2177514954098
2010-05-27,1.2147737120864
2010-05-28,1.21551820123031
2010-06-01,1.21610812161786
2010-06-02,1.21487005876161
2010-06-03,1.21417518384972
